"subj_code","condition","desktop_conf","attent_conf","Ysym_side","test_stimulus","dv_selection","age","gender","tech_issues","dv_selection_rec"
"kWBgBVSJveBK",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,27,"2: female",NA,"Ysym"
"lazzseJY0g9R",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,42,"2: female",NA,"Ysym"
"leziP0c8OiDM",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,28,"2: female","None","not-Ysym"
"lsk7QgtbsUjQ",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,50,"2: female",NA,"not-Ysym"
"luHqy47knIQm",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,31,"1: male","None","not-Ysym"
"r2UzhznmQ62V",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,36,"2: female",NA,"not-Ysym"
"sOAcxWlsayj6",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,33,"1: male",NA,"not-Ysym"
"sW5KOjIo9IWj",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",1,35,"1: male","There were no errors.","None"
"ssNwKHDKMPNq",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,52,"2: female",NA,"not-Ysym"
"xLJE5JqRKipD",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",2,52,"2: female",NA,"Ysym"
"yisHWBUGiRNY",12,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Symmetry.svg",0,50,"2: female",NA,"not-Ysym"
"8P53uj00fdGG",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",1,57,"2: female","none","None"
"BNVvHjfnyeVk",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,35,"1: male",NA,"Ysym"
"CUZBlivK34UV",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,22,"2: female",NA,"Ysym"
"CXyCJvyokRqm",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,72,"1: male",NA,"Ysym"
"CwyxGXzANzPw",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",1,25,"2: female","none","None"
"JGOTDE90sGH9",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,66,"2: female",NA,"not-Ysym"
"KEJskoTgSA8H",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,29,"2: female",NA,"Ysym"
"KOYIIOZuQHZj",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,57,"1: male",NA,"not-Ysym"
"NCj1D87TlPYw",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",1,45,"1: male",NA,"None"
"OF1FbHIudPBM",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",1,48,"1: male","No errors","None"
"PRdU8WOevJMa",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,31,"1: male",NA,"not-Ysym"
"RIJY093r1wlS",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,52,"2: female",NA,"Ysym"
"UPhERmNLI5X3",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,31,"2: female",NA,"not-Ysym"
"WOuSaxHWxPQu",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",1,35,"2: female",NA,"None"
"amhbHDGGePri",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,31,"2: female",NA,"Ysym"
"bjU4Vi82Xccz",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,40,"1: male",NA,"not-Ysym"
"bmQSoM0TXuIO",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,32,"2: female",NA,"not-Ysym"
"chyVlPrTSHq7",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,51,"1: male",NA,"Ysym"
"d331QYr78wbw",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,26,"1: male","No errors :)","not-Ysym"
"iEhz0Gsnyfv8",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,26,"1: male",NA,"not-Ysym"
"k4CyWVTnFL8b",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,42,"1: male",NA,"not-Ysym"
"mVNQ1g5WaVXr",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,46,"2: female","none","not-Ysym"
"od8iwx1HNSnn",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,32,"2: female","none","not-Ysym"
"oilmWbMa0o3y",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,27,"1: male","N/A","not-Ysym"
"ooflUCP60fYG",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,26,"2: female",NA,"not-Ysym"
"plrtpo1mGHC2",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,39,"2: female","none","not-Ysym"
"qx4dUIbJf1lm",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,66,"2: female",NA,"not-Ysym"
"snnNx238qM1q",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",0,34,"2: female","none","not-Ysym"
"vV6adjfKrhy0",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",1,36,"2: female","none","None"
"xHC23x04e7Jp",13,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_Y_Translation.svg",2,47,"1: male","None","Ysym"
"3WINUAQjdSf1",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,54,"2: female",NA,"None"
"3fjOCfRpz8CR",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",0,24,"1: male","no errors encountred
","not-Ysym"
"3h44mUfL79z3",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,32,"1: male",NA,"None"
"4AjcXRCakKYg",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,22,"1: male",NA,"None"
"4qBpFLhnAbia",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,33,"2: female",NA,"Ysym"
"5tIjTnQFsBII",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,41,"1: male",NA,"Ysym"
"7ORBlvCBO1MQ",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,36,"1: male",NA,"Ysym"
"7v3QELFkLkfj",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,61,"2: female",NA,"Ysym"
"81ZTx0Cj5mlO",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,20,"2: female",NA,"Ysym"
"8oFbBIYAIbPq",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,38,"2: female","None","Ysym"
"9UxiQxScECLv",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,50,"2: female",NA,"Ysym"
"CKTzSNgZX9Zw",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",0,45,"3: non-binary",NA,"not-Ysym"
"E5Is4T8aJ2M6",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,34,"2: female","n/a","Ysym"
"EgxpriH2K4Tj",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,21,"2: female",NA,"Ysym"
"Ev4qeSAtxOL7",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,64,"1: male",NA,"Ysym"
"I7J9ZT9NJKyA",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,30,"1: male",NA,"None"
"NOIaHsJsp9Q1",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,46,"1: male",NA,"Ysym"
"PKh8QFwN0ktA",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",0,37,"1: male","no errors all was fine","not-Ysym"
"SdhZ7VKHAhWz",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,26,"1: male",NA,"None"
"TDWF1Y0xWDt0",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,26,"1: male",NA,"Ysym"
"TPDNKvlvgYir",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,72,"1: male",NA,"None"
"TkS3HNFaojYd",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,30,"1: male",NA,"Ysym"
"Ub7LwksnRjO3",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,36,"1: male","n/a","Ysym"
"VHOcrWd9t2E9",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,45,"1: male","Not an error exactly, but your text says 'below is a photograph of what they saw'.  Probably makes more sense to say 'an illustration' since it wasn't photorealistic.  Just a minor point that won't affect the outcome of your study.","Ysym"
"Zy5XA9Q9DD3r",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,26,"1: male",NA,"None"
"mTXg2hQ35hAM",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,23,"1: male","None from my observation","Ysym"
"wYHRMFXVTdYr",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,34,"1: male","N/A","Ysym"
"x0BM3Dvl3gtL",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,69,"2: female",NA,"Ysym"
"z7n7zfISbzov",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",2,52,"2: female",NA,"Ysym"
"zNKUg7pkytf5",14,"1: I confirm","1: I will take it seriously","right","img/Right_Y_Symmetry_X_Translation.svg",1,47,"2: female",NA,"None"
